EntityNumber,ActivityGroup,NaceVersion,NaceCode,Classification
0211.312.223,6,2003,91310,MAIN
0211.312.322,6,2008,94910,MAIN
0211.312.322,6,2003,91310,MAIN
0211.312.421,6,2008,94910,MAIN
0211.312.421,6,2003,91310,MAIN
0211.313.015,6,2008,94910,MAIN
0211.313.015,6,2003,91310,MAIN
0211.313.114,6,2008,94910,MAIN
0211.313.114,6,2003,91310,MAIN
0211.313.213,6,2008,94910,MAIN
0211.313.213,6,2003,91310,MAIN
0211.313.312,6,2008,94910,MAIN
0211.313.312,6,2003,91310,MAIN
0211.314.203,6,2008,94910,MAIN
0211.314.203,6,2003,91310,MAIN
0211.314.795,6,2008,94910,MAIN
0211.314.795,6,2003,91310,MAIN
0211.315.587,6,2008,94910,MAIN
0211.315.587,6,2003,91310,MAIN
0211.317.072,6,2008,94910,MAIN
0211.317.072,6,2003,91310,MAIN
0211.317.171,6,2008,94910,MAIN
0211.317.171,6,2003,91310,MAIN
0211.318.161,6,2008,94910,MAIN
0211.318.161,6,2003,91310,MAIN
0211.318.260,6,2008,94910,MAIN
0211.318.260,6,2003,91310,MAIN
0211.318.359,6,2008,94910,MAIN
0211.318.359,6,2003,91310,MAIN
0211.318.557,6,2008,94910,MAIN
0211.318.557,6,2003,91310,MAIN
0211.318.854,6,2008,94910,MAIN
0211.318.854,6,2003,91310,MAIN
0211.319.250,6,2008,94910,MAIN
0211.319.250,6,2003,91310,MAIN
0211.319.745,6,2008,94910,MAIN
0211.319.745,6,2003,91310,MAIN
0211.319.844,6,2008,94910,MAIN
0211.319.844,6,2003,91310,MAIN
0211.323.012,6,2008,94910,MAIN
0211.323.012,6,2003,91310,MAIN
0211.323.309,6,2008,94910,MAIN
0211.323.309,6,2003,91310,MAIN
0211.323.507,6,2008,94910,MAIN
0211.323.507,6,2003,91310,MAIN
0211.324.792,6,2008,94910,MAIN
0211.324.792,6,2003,91310,MAIN
0211.324.990,6,2008,94910,MAIN
0211.324.990,6,2003,91310,MAIN
0211.325.089,6,2008,94910,MAIN
0211.325.089,6,2003,91310,MAIN
0211.325.287,6,2008,94910,MAIN
0211.325.287,6,2003,91310,MAIN
0211.326.475,6,2008,94910,MAIN
0211.326.475,6,2003,91310,MAIN
0211.326.574,6,2008,94910,MAIN
0211.326.574,6,2003,91310,MAIN
0211.326.871,6,2008,94910,MAIN
0211.326.871,6,2003,91310,MAIN
0211.327.465,6,2008,94910,MAIN
0211.327.465,6,2003,91310,MAIN
0211.328.752,6,2008,94910,MAIN
0211.328.752,6,2003,91310,MAIN
0211.328.950,6,2008,94910,MAIN
0211.328.950,6,2003,91310,MAIN
0211.329.742,6,2008,94910,MAIN
0211.329.742,6,2003,91310,MAIN
0211.330.435,6,2008,94910,MAIN
0211.330.435,6,2003,91310,MAIN
0211.331.128,6,2008,94910,MAIN
0211.331.128,6,2003,91310,MAIN
0211.331.722,6,2008,94910,MAIN
0211.331.722,1,2008,94910,MAIN
0211.331.722,6,2003,91310,MAIN
0211.332.019,6,2008,94910,MAIN
0211.332.217,6,2008,94910,MAIN
0211.332.217,6,2003,91310,MAIN
0211.332.514,6,2008,94910,MAIN
0211.332.514,6,2003,91310,MAIN
0211.332.811,6,2008,94910,MAIN
0211.332.811,6,2003,91310,MAIN
0211.333.009,6,2008,94910,MAIN
0211.333.009,6,2003,91310,MAIN
0211.333.108,6,2008,94910,MAIN
0211.333.108,6,2003,91310,MAIN
0211.333.603,6,2008,94910,MAIN
0211.333.603,6,2003,91310,MAIN
0211.334.096,6,2008,94910,MAIN
0211.334.195,6,2008,94910,MAIN
0211.334.195,6,2003,91310,MAIN
0211.334.294,6,2008,94910,MAIN
0211.334.294,6,2003,91310,MAIN
0211.334.690,6,2008,94910,MAIN
0211.334.690,6,2003,91310,MAIN
0211.335.482,6,2008,94910,MAIN
0211.335.482,6,2003,91310,MAIN
0211.336.571,6,2008,94910,MAIN
0211.336.571,6,2003,91310,MAIN
0211.337.264,6,2008,94910,MAIN
0211.337.264,6,2003,91310,MAIN
0211.337.462,6,2008,94910,MAIN
0211.337.462,6,2003,91310,MAIN
0211.338.155,6,2008,94910,MAIN
0211.338.155,6,2003,91310,MAIN
0211.341.818,6,2008,94910,MAIN
0211.341.818,6,2003,91310,MAIN
0211.341.917,6,2008,94910,MAIN
0211.341.917,6,2003,91310,MAIN
0211.342.709,6,2008,94910,MAIN
0211.342.709,6,2003,91310,MAIN
0211.343.402,6,2008,94910,MAIN
0211.343.697,1,2008,68203,MAIN
0211.343.697,1,2008,94910,SECO
0211.343.697,1,2003,70203,MAIN
0211.343.895,6,2008,94910,MAIN
0211.343.895,6,2003,91310,MAIN
0211.344.588,6,2008,94910,MAIN
0211.344.588,6,2003,91310,MAIN
0211.346.370,6,2008,94910,MAIN
0211.346.370,6,2003,91310,MAIN
0211.347.063,6,2008,94910,MAIN
0211.347.063,6,2003,91310,MAIN
0211.348.548,6,2008,94910,MAIN
0211.348.548,6,2003,91310,MAIN
0211.349.934,6,2008,94910,MAIN
0211.349.934,6,2003,91310,MAIN
0211.350.330,6,2008,94910,MAIN
0211.350.330,6,2003,91310,MAIN
0211.350.726,6,2008,94910,MAIN
0211.350.726,6,2003,91310,MAIN
0211.350.924,6,2008,94910,MAIN
0211.350.924,6,2003,91310,MAIN
0211.351.320,6,2008,94910,MAIN
0211.351.320,6,2003,91310,MAIN
0211.351.419,6,2008,94910,MAIN
0211.351.419,6,2003,91310,MAIN
0211.352.607,6,2008,94910,MAIN
0211.352.607,6,2003,91310,MAIN
0211.352.706,6,2008,94910,MAIN
0211.353.102,6,2008,94910,MAIN
0211.353.201,6,2008,94910,MAIN
0211.353.201,6,2003,91310,MAIN
0211.353.892,6,2008,94910,MAIN
0211.353.892,6,2003,91310,MAIN
0211.354.486,6,2008,94910,MAIN
0211.354.486,6,2003,91310,MAIN
0211.354.882,6,2008,94910,MAIN
0211.354.882,6,2003,91310,MAIN
0211.355.278,6,2008,94910,MAIN
0211.355.278,6,2003,91310,MAIN
0211.355.377,6,2008,94910,MAIN
0211.355.377,6,2003,91310,MAIN
0211.355.476,6,2008,94910,MAIN
0211.355.476,6,2003,91310,MAIN
0211.355.575,6,2008,94910,MAIN
0211.355.575,6,2003,91310,MAIN
0211.357.060,6,2008,94910,MAIN
0211.357.060,6,2003,91310,MAIN
0211.357.555,6,2008,94910,MAIN
0211.357.555,6,2003,91310,MAIN
0211.357.753,6,2008,94910,MAIN
0211.357.753,6,2003,91310,MAIN
0211.357.852,6,2008,94910,MAIN
0211.357.852,6,2003,91310,MAIN
0211.358.050,6,2008,94910,MAIN
0211.358.050,6,2003,91310,MAIN
0211.358.941,6,2008,94910,MAIN
0211.359.238,6,2008,94910,MAIN
0211.359.238,6,2003,91310,MAIN
0211.359.436,6,2008,94910,MAIN
0211.359.436,6,2003,91310,MAIN
0211.359.733,6,2008,94910,MAIN
0211.359.733,6,2003,91310,MAIN
0211.359.832,6,2008,94910,MAIN
0211.359.832,6,2003,91310,MAIN
0211.359.931,6,2008,94910,MAIN
0211.359.931,6,2003,91310,MAIN
0211.361.020,6,2008,94910,MAIN
0211.361.020,6,2003,91310,MAIN
0211.361.119,6,2008,94910,MAIN
0211.361.119,6,2003,91310,MAIN
0211.361.515,6,2008,94910,MAIN
0211.361.515,6,2003,91310,MAIN
0211.361.713,6,2008,94910,MAIN
0211.361.713,6,2003,91310,MAIN
0211.361.911,6,2008,94910,MAIN
0211.361.911,6,2003,91310,MAIN
0211.363.295,6,2008,94910,MAIN
0211.363.295,6,2003,91310,MAIN
0211.363.394,6,2008,94910,MAIN
0211.363.394,6,2003,91310,MAIN
0211.363.493,6,2008,94910,MAIN
0211.363.493,6,2003,91310,MAIN
0211.363.790,6,2008,94910,MAIN
0211.363.790,6,2003,91310,MAIN
0211.363.889,6,2008,94910,MAIN
0211.363.889,6,2003,91310,MAIN
0211.364.186,6,2008,94910,MAIN
0211.364.186,6,2003,91310,MAIN
0211.364.285,6,2008,94910,MAIN
0211.364.285,6,2003,91310,MAIN
0211.365.374,6,2008,94910,MAIN
0211.365.374,6,2003,91310,MAIN
0211.366.859,6,2008,94910,MAIN
0211.366.859,6,2003,91310,MAIN
0211.368.245,6,2008,94910,MAIN
0211.368.245,6,2003,91310,MAIN
0211.368.344,6,2008,94910,MAIN
0211.368.344,6,2003,91310,MAIN
0211.368.443,6,2008,94910,MAIN
0211.368.443,6,2003,91310,MAIN
0211.369.136,6,2008,94910,MAIN
0211.369.136,6,2003,91310,MAIN
0211.369.334,6,2008,94910,MAIN
0211.369.334,6,2003,91310,MAIN
0211.369.532,6,2008,94910,MAIN
0211.369.532,6,2003,91310,MAIN
0211.369.631,6,2008,94910,MAIN
0211.369.631,6,2003,91310,MAIN
0211.369.829,6,2008,94910,MAIN
0211.369.829,6,2003,91310,MAIN
0211.369.928,6,2008,94910,MAIN
0211.369.928,6,2003,91310,MAIN
0211.370.225,6,2008,94910,MAIN
0211.370.225,6,2003,91310,MAIN
0211.370.423,1,2008,84112,MAIN
0211.370.423,1,2003,75112,MAIN
0211.370.621,6,2008,94910,MAIN
0211.370.621,6,2003,91310,MAIN
0211.370.720,6,2008,94910,MAIN
0211.370.720,6,2003,91310,MAIN
0211.372.007,6,2008,94910,MAIN
0211.372.007,6,2003,91310,MAIN
0211.372.106,6,2008,94910,MAIN
0211.372.106,6,2003,91310,MAIN
0211.372.205,6,2008,94910,MAIN
0211.372.205,6,2003,91310,MAIN
0211.372.403,6,2008,94910,MAIN
0211.372.403,6,2003,91310,MAIN
0211.372.797,6,2008,94910,MAIN
0211.372.797,6,2003,91310,MAIN
0211.373.688,6,2008,94910,MAIN
0211.373.688,6,2003,91310,MAIN
0211.373.985,6,2008,94910,MAIN
0211.373.985,6,2003,91310,MAIN
0211.374.084,6,2008,94910,MAIN
0211.374.084,6,2003,91310,MAIN
0211.374.183,6,2008,94910,MAIN
0211.374.183,6,2003,91310,MAIN
0211.374.282,6,2008,94910,MAIN
0211.374.282,6,2003,91310,MAIN
0211.374.381,6,2008,94910,MAIN
0211.374.381,6,2003,91310,MAIN
0211.376.361,6,2008,94910,MAIN
0211.376.361,6,2003,91310,MAIN
0211.376.460,6,2008,94910,MAIN
0211.376.460,6,2003,91310,MAIN
0211.377.252,6,2008,94910,MAIN
0211.377.252,6,2003,91310,MAIN
0211.377.450,6,2008,94910,MAIN
0211.377.450,6,2003,91310,MAIN
0211.378.440,6,2008,94910,MAIN
0211.378.440,6,2003,91310,MAIN
0211.378.638,6,2008,94910,MAIN
0211.378.638,6,2003,91310,MAIN
0211.378.836,6,2008,94910,MAIN
0211.378.836,6,2003,91310,MAIN
0211.379.331,6,2008,94910,MAIN
0211.379.331,6,2003,91310,MAIN
0211.380.024,6,2008,94910,MAIN
0211.380.024,6,2003,91310,MAIN
0211.380.321,6,2008,94910,MAIN
0211.380.321,6,2003,91310,MAIN
0211.380.915,6,2008,94910,MAIN
0211.380.915,6,2003,91310,MAIN
0211.381.212,6,2008,94910,MAIN
0211.381.212,6,2003,91310,MAIN
0211.383.586,6,2008,94910,MAIN
0211.383.586,6,2003,91310,MAIN
0211.383.685,6,2008,94910,MAIN
0211.383.685,6,2003,91310,MAIN
0211.383.883,6,2008,94910,MAIN
0211.383.883,6,2003,91310,MAIN
0211.383.982,6,2008,94910,MAIN
0211.383.982,1,2008,91030,MAIN
0211.383.982,6,2003,91310,MAIN
0211.384.675,6,2008,94910,MAIN
0211.384.675,6,2003,91310,MAIN
0211.385.170,6,2008,94910,MAIN
0211.385.170,6,2003,91310,MAIN
0211.385.269,6,2008,94910,MAIN
0211.385.269,6,2003,91310,MAIN
0211.385.665,6,2008,94910,MAIN
0211.385.665,6,2003,91310,MAIN
0211.385.764,6,2008,94910,MAIN
0211.385.764,6,2003,91310,MAIN
0211.385.863,6,2008,94910,MAIN
0211.385.863,6,2003,91310,MAIN
0211.386.061,6,2008,94910,MAIN
0211.386.061,6,2003,91310,MAIN
0211.386.952,6,2008,94910,MAIN
0211.386.952,6,2003,91310,MAIN
0211.387.744,6,2008,94910,MAIN
0211.387.744,6,2003,91310,MAIN
0211.388.734,6,2008,94910,MAIN
0211.388.734,6,2003,91310,MAIN
0211.389.229,6,2008,94910,MAIN
0211.389.229,6,2003,91310,MAIN
0211.390.318,6,2008,94910,MAIN
0211.390.318,6,2003,91310,MAIN
0211.390.615,6,2008,94910,MAIN
0211.390.615,6,2003,91310,MAIN
0211.392.494,6,2008,94910,MAIN
0211.393.187,6,2008,94910,MAIN
0211.393.187,6,2003,91310,MAIN
0211.393.385,6,2008,94910,MAIN
0211.393.385,6,2003,91310,MAIN
0211.393.979,6,2008,94910,MAIN
0211.393.979,6,2003,91310,MAIN
0211.394.474,6,2008,94910,MAIN
0211.394.474,6,2003,91310,MAIN
0211.394.771,6,2008,94910,MAIN
0211.394.771,6,2003,91310,MAIN
0211.394.969,6,2008,94910,MAIN
0211.394.969,6,2003,91310,MAIN
0211.395.068,6,2008,94910,MAIN
0211.395.068,6,2003,91310,MAIN
0211.396.454,6,2008,94910,MAIN
0211.396.454,6,2003,91310,MAIN
0211.397.642,6,2008,94910,MAIN
0211.397.642,6,2003,91310,MAIN
0211.398.434,6,2008,94910,MAIN
0211.398.434,6,2003,91310,MAIN
0211.398.731,6,2008,94910,MAIN
0211.398.731,6,2003,91310,MAIN
0211.399.325,6,2008,94910,MAIN
0211.399.325,6,2003,91310,MAIN
0211.399.622,6,2008,94910,MAIN
0211.399.622,6,2003,91310,MAIN
0211.399.721,6,2008,94910,MAIN
0211.399.721,6,2003,91310,MAIN
0211.399.919,6,2008,94910,MAIN
0211.399.919,6,2003,91310,MAIN
0211.400.216,6,2008,94910,MAIN
0211.400.216,6,2003,91310,MAIN
0211.400.315,6,2008,94910,MAIN
0211.400.315,6,2003,91310,MAIN
0211.400.810,6,2008,94910,MAIN
0211.400.810,6,2003,91310,MAIN
0211.400.909,6,2008,94910,MAIN
0211.400.909,6,2003,91310,MAIN
0211.401.701,6,2008,94910,MAIN
0211.401.701,6,2003,91310,MAIN
0211.401.897,6,2008,94910,MAIN
0211.401.897,6,2003,91310,MAIN
0211.402.194,6,2008,94910,MAIN
0211.402.194,6,2003,91310,MAIN
0211.404.471,6,2008,94910,MAIN
0211.404.471,6,2003,91310,MAIN
0211.404.669,6,2008,94910,MAIN
0211.404.669,6,2003,91310,MAIN
0211.404.867,6,2008,94910,MAIN
0211.404.867,6,2003,91310,MAIN
0211.404.966,6,2008,94910,MAIN
0211.404.966,6,2003,91310,MAIN
0211.405.065,6,2008,94910,MAIN
0211.405.065,6,2003,91310,MAIN
0211.405.362,6,2008,94910,MAIN
0211.405.362,6,2003,91310,MAIN
0211.405.758,6,2008,94910,MAIN
0211.405.758,6,2003,91310,MAIN
0211.406.352,6,2008,94910,MAIN
0211.406.352,6,2003,91310,MAIN
0211.406.649,6,2008,94910,MAIN
0211.406.649,6,2003,91310,MAIN
0211.406.748,6,2008,94910,MAIN
0211.406.748,6,2003,91310,MAIN
0211.407.045,6,2008,94910,MAIN
0211.407.045,6,2003,91310,MAIN
0211.407.540,6,2008,94910,MAIN
0211.407.540,6,2003,91310,MAIN
0211.407.936,6,2008,94910,MAIN
0211.407.936,6,2003,91310,MAIN
0211.408.134,6,2008,94910,MAIN
0211.408.134,6,2003,91310,MAIN
0211.408.233,6,2008,94910,MAIN
0211.408.233,6,2003,91310,MAIN
0211.408.431,6,2008,94910,MAIN
0211.408.431,6,2003,91310,MAIN
0211.408.926,6,2008,94910,MAIN
0211.409.223,6,2008,94910,MAIN
0211.409.223,6,2003,91310,MAIN
0211.410.411,6,2008,94910,MAIN
0211.410.411,6,2003,91310,MAIN
0211.410.708,6,2008,94910,MAIN
0211.410.708,6,2003,91310,MAIN
0211.412.983,6,2008,94910,MAIN
0211.412.983,6,2003,91310,MAIN
0211.413.082,6,2008,94910,MAIN
0211.413.082,6,2003,91310,MAIN
0211.413.181,6,2008,94910,MAIN
0211.413.181,6,2003,91310,MAIN
0211.413.280,6,2008,94910,MAIN
0211.413.280,6,2003,91310,MAIN
0211.413.379,6,2008,94910,MAIN
0211.413.379,6,2003,91310,MAIN
0211.413.676,6,2008,94910,MAIN
0211.413.676,6,2003,91310,MAIN
0211.414.270,6,2008,94910,MAIN
0211.414.270,6,2003,91310,MAIN
0211.414.765,6,2008,94910,MAIN
0211.414.765,6,2003,91310,MAIN
0211.414.963,6,2008,94910,MAIN
0211.414.963,6,2003,91310,MAIN
0211.415.557,6,2008,94910,MAIN
0211.415.557,6,2003,91310,MAIN
0211.415.854,6,2008,94910,MAIN
0211.415.854,6,2003,91310,MAIN
0211.416.547,6,2008,94910,MAIN
0211.416.547,6,2003,91310,MAIN
0211.417.141,6,2008,94910,MAIN
0211.417.141,6,2003,91310,MAIN
0211.417.339,6,2008,94910,MAIN
0211.417.339,6,2003,91310,MAIN
0211.418.131,6,2008,94910,MAIN
0211.418.131,6,2003,91310,MAIN
0211.418.923,6,2008,94910,MAIN
0211.418.923,6,2003,91310,MAIN
0211.419.913,6,2008,94910,MAIN
0211.419.913,6,2003,91310,MAIN
0211.420.606,6,2008,94910,MAIN
0211.420.606,6,2003,91310,MAIN
0211.420.705,6,2008,94910,MAIN
0211.420.705,6,2003,91310,MAIN
0211.421.002,6,2008,94910,MAIN
0211.421.002,6,2003,91310,MAIN
0211.422.188,6,2008,94910,MAIN
0211.422.188,6,2003,91310,MAIN
0211.422.386,6,2008,94910,MAIN
0211.422.386,6,2003,91310,MAIN
0211.422.485,6,2008,94910,MAIN
0211.422.485,6,2003,91310,MAIN
0211.422.683,6,2008,94910,MAIN
0211.422.683,6,2003,91310,MAIN
0211.422.782,6,2008,94910,MAIN
0211.422.782,6,2003,91310,MAIN
0211.424.564,6,2008,94910,MAIN
0211.424.564,6,2003,91310,MAIN
0211.425.455,6,2008,94910,MAIN
0211.425.455,6,2003,91310,MAIN
0211.425.554,6,2008,94910,MAIN
0211.425.554,6,2003,91310,MAIN
0211.425.752,6,2008,94910,MAIN
0211.425.752,6,2003,91310,MAIN
0211.426.643,6,2008,94910,MAIN
0211.426.643,6,2003,91310,MAIN
0211.427.237,6,2008,94910,MAIN
0211.427.237,6,2003,91310,MAIN
0211.428.326,6,2008,94910,MAIN
0211.428.326,6,2003,91310,MAIN
0211.428.722,6,2008,94910,MAIN
0211.428.722,6,2003,91310,MAIN
0211.429.019,6,2008,94910,MAIN
0211.429.019,6,2003,91310,MAIN
0211.429.118,6,2008,94910,MAIN
0211.429.118,6,2003,91310,MAIN
0211.429.613,6,2008,94910,MAIN
0211.429.613,6,2003,91310,MAIN
0211.430.603,6,2008,94910,MAIN
0211.430.603,6,2003,91310,MAIN
0211.431.096,6,2008,94910,MAIN
0211.431.096,6,2003,91310,MAIN
0211.431.690,6,2008,94910,MAIN
0211.431.690,6,2003,91310,MAIN
0211.431.789,6,2008,94910,MAIN
0211.431.789,6,2003,91310,MAIN
0211.432.482,6,2008,94910,MAIN
0211.432.482,6,2003,91310,MAIN
0211.432.581,6,2008,94910,MAIN
0211.432.581,6,2003,91310,MAIN
0211.432.878,6,2008,94910,MAIN
0211.432.878,6,2003,91310,MAIN
0211.433.274,6,2008,94910,MAIN
0211.433.274,6,2003,91310,MAIN
0211.433.571,6,2008,94910,MAIN
0211.433.571,6,2003,91310,MAIN
0211.433.670,6,2008,94910,MAIN
0211.433.670,6,2003,91310,MAIN
0211.433.769,6,2008,94910,MAIN
0211.433.769,6,2003,91310,MAIN
0211.434.165,1,2008,68201,MAIN
0211.434.165,1,2003,70201,MAIN
0211.434.264,6,2008,94910,MAIN
0211.434.462,6,2008,94910,MAIN
0211.434.462,6,2003,91310,MAIN
0211.435.353,6,2008,94910,MAIN
0211.435.353,6,2003,91310,MAIN
0211.435.848,6,2008,94910,MAIN
0211.435.848,6,2003,91310,MAIN
0211.437.432,6,2008,94910,MAIN
0211.437.432,6,2003,91310,MAIN
0211.437.630,6,2008,94910,MAIN
0211.437.630,6,2003,91310,MAIN
0211.437.729,6,2008,94910,MAIN
0211.437.729,6,2003,91310,MAIN
0211.437.828,6,2008,94910,MAIN
0211.437.828,6,2003,91310,MAIN
0211.438.422,6,2008,94910,MAIN
0211.438.422,6,2003,91310,MAIN
0211.439.016,6,2008,94910,MAIN
0211.439.016,6,2003,91310,MAIN
0211.439.214,6,2008,94910,MAIN
0211.439.214,6,2003,91310,MAIN
0211.439.610,6,2008,94910,MAIN
0211.439.610,6,2003,91310,MAIN
0211.440.006,6,2008,94910,MAIN
0211.440.006,6,2003,91310,MAIN
0211.440.204,6,2008,94910,MAIN
0211.440.204,6,2003,91310,MAIN
0211.440.501,6,2008,94910,MAIN
0211.440.501,6,2003,91310,MAIN
0211.440.895,6,2008,94910,MAIN
0211.440.895,6,2003,91310,MAIN
0211.441.291,6,2008,94910,MAIN
0211.441.291,6,2003,91310,MAIN
0211.441.390,6,2008,94910,MAIN
0211.441.390,6,2003,91310,MAIN
0211.442.281,6,2008,94910,MAIN
0211.442.281,6,2003,91310,MAIN
0211.443.370,6,2008,94910,MAIN
0211.443.370,6,2003,91310,MAIN
0211.443.568,6,2008,94910,MAIN
0211.443.568,6,2003,91310,MAIN
0211.444.558,6,2008,94910,MAIN
0211.444.558,6,2003,91310,MAIN
0211.444.954,6,2008,94910,MAIN
0211.444.954,6,2003,91310,MAIN
0211.445.053,6,2008,94910,MAIN
0211.445.053,6,2003,91310,MAIN
0211.445.845,6,2008,94910,MAIN
0211.445.845,6,2003,91310,MAIN
0211.446.538,6,2008,94910,MAIN
0211.446.538,6,2003,91310,MAIN
0211.446.637,6,2008,94910,MAIN
0211.446.637,6,2003,91310,MAIN
0211.446.934,6,2008,94910,MAIN
0211.446.934,6,2003,91310,MAIN
0211.447.132,6,2008,94910,MAIN
0211.447.132,6,2003,91310,MAIN
0211.447.231,6,2008,94910,MAIN
0211.447.231,6,2003,91310,MAIN
0211.447.429,6,2008,94910,MAIN
0211.447.429,6,2003,91310,MAIN
0211.447.627,6,2008,94910,MAIN
0211.447.627,6,2003,91310,MAIN
0211.447.726,6,2008,94910,MAIN
0211.447.726,6,2003,91310,MAIN
0211.448.518,6,2008,94910,MAIN
0211.448.518,6,2003,91310,MAIN
0211.448.617,6,2008,94910,MAIN
0211.448.617,6,2003,91310,MAIN
0211.450.201,6,2008,94910,MAIN
0211.450.201,6,2003,91310,MAIN
0211.450.397,6,2008,94910,MAIN
0211.450.397,6,2003,91310,MAIN
0211.450.496,6,2008,94910,MAIN
0211.450.496,6,2003,91310,MAIN
0211.450.694,6,2008,94910,MAIN
0211.450.694,6,2003,91310,MAIN
0211.451.288,6,2008,94910,MAIN
0211.451.288,6,2003,91310,MAIN
0211.451.387,6,2008,94910,MAIN
0211.451.387,6,2003,91310,MAIN
0211.451.882,6,2008,94910,MAIN
0211.451.882,6,2003,91310,MAIN
0211.452.179,6,2008,94910,MAIN
0211.452.179,6,2003,91310,MAIN
0211.452.278,6,2008,94910,MAIN
0211.452.278,6,2003,91310,MAIN
0211.453.070,6,2008,94910,MAIN
0211.453.070,6,2003,91310,MAIN
0211.453.367,6,2008,94910,MAIN
0211.453.367,6,2003,91310,MAIN
0211.453.466,6,2008,94910,MAIN
0211.453.466,6,2003,91310,MAIN
0211.453.763,6,2008,94910,MAIN
0211.453.763,6,2003,91310,MAIN
0211.454.159,6,2008,94910,MAIN
0211.454.159,6,2003,91310,MAIN
0211.454.258,6,2008,94910,MAIN
0211.454.258,6,2003,91310,MAIN
0211.454.357,6,2008,94910,MAIN
0211.454.357,6,2003,91310,MAIN
0211.454.555,6,2008,94910,MAIN
0211.454.555,6,2003,91310,MAIN
0211.455.248,6,2008,94910,MAIN
0211.455.248,6,2003,91310,MAIN
0211.455.644,6,2008,94910,MAIN
0211.455.644,6,2003,91310,MAIN
0211.455.743,6,2008,94910,MAIN
0211.455.743,6,2003,91310,MAIN
0211.456.040,6,2008,94910,MAIN
0211.456.040,6,2003,91310,MAIN
0211.457.129,6,2008,94910,MAIN
0211.457.129,6,2003,91310,MAIN
0211.457.228,6,2008,94910,MAIN
0211.457.228,6,2003,91310,MAIN
0211.458.020,6,2008,94910,MAIN
0211.458.020,6,2003,91310,MAIN
0211.458.218,6,2008,94910,MAIN
0211.458.218,6,2003,91310,MAIN
0211.458.317,6,2008,94910,MAIN
0211.458.317,6,2003,91310,MAIN
0211.458.614,6,2008,94910,MAIN
0211.458.614,6,2003,91310,MAIN
0211.458.812,6,2008,94910,MAIN
0211.458.812,6,2003,91310,MAIN
0211.459.208,6,2008,94910,MAIN
0211.459.208,6,2003,91310,MAIN
0211.459.307,6,2008,94910,MAIN
0211.459.307,6,2003,91310,MAIN
0211.459.703,6,2008,94910,MAIN
0211.459.703,6,2003,91310,MAIN
0211.459.901,6,2008,94910,MAIN
0211.459.901,6,2003,91310,MAIN
0211.460.493,6,2008,94910,MAIN
0211.460.493,6,2003,91310,MAIN
0211.460.889,6,2008,94910,MAIN
0211.460.889,6,2003,91310,MAIN
0211.460.988,6,2008,94910,MAIN
0211.460.988,6,2003,91310,MAIN
0211.461.186,6,2008,94910,MAIN
0211.461.186,6,2003,91310,MAIN
0211.461.384,6,2008,94910,MAIN
0211.461.384,6,2003,91310,MAIN
0211.461.483,6,2008,94910,MAIN
0211.461.483,6,2003,91310,MAIN
0211.461.582,6,2008,94910,MAIN
0211.461.582,6,2003,91310,MAIN
0211.461.978,6,2008,94910,MAIN
0211.461.978,6,2003,91310,MAIN
0211.462.473,6,2008,94910,MAIN
0211.462.473,6,2003,91310,MAIN
0211.463.166,6,2008,94910,MAIN
0211.463.166,6,2003,91310,MAIN
0211.463.661,6,2008,94910,MAIN
0211.463.661,6,2003,91310,MAIN
0211.464.057,6,2008,94910,MAIN
0211.464.057,6,2003,91310,MAIN
0211.464.552,6,2008,94910,MAIN
0211.464.552,6,2003,91310,MAIN
0211.464.651,6,2008,94910,MAIN
0211.464.651,6,2003,91310,MAIN
0211.464.948,6,2008,94910,MAIN
0211.464.948,6,2003,91310,MAIN
0211.465.047,6,2008,94910,MAIN
0211.465.047,6,2003,91310,MAIN
0211.465.146,6,2008,94910,MAIN
0211.465.146,6,2003,91310,MAIN
0211.465.542,6,2008,94910,MAIN
0211.465.542,6,2003,91310,MAIN
0211.465.740,6,2008,94910,MAIN
0211.465.740,6,2003,91310,MAIN
0211.465.938,6,2008,94910,MAIN
0211.465.938,6,2003,91310,MAIN
0211.466.433,6,2008,94910,MAIN
0211.466.433,6,2003,91310,MAIN
0211.466.631,6,2008,94910,MAIN
0211.466.631,6,2003,91310,MAIN
0211.466.730,6,2008,94910,MAIN
0211.467.027,6,2008,94910,MAIN
0211.467.027,6,2003,91310,MAIN
0211.467.324,6,2008,94910,MAIN
0211.467.324,6,2003,91310,MAIN
0211.467.423,6,2008,94910,MAIN
0211.467.423,6,2003,91310,MAIN
0211.467.819,6,2008,94910,MAIN
0211.467.819,6,2003,91310,MAIN
0211.468.314,6,2008,94910,MAIN
0211.468.314,6,2003,91310,MAIN
0211.468.710,6,2008,94910,MAIN
0211.468.710,6,2003,91310,MAIN
0211.469.304,6,2008,94910,MAIN
0211.469.304,6,2003,91310,MAIN
0211.469.502,6,2008,94910,MAIN
0211.469.502,6,2003,91310,MAIN
0211.469.797,6,2008,94910,MAIN
0211.469.797,6,2003,91310,MAIN
0211.470.391,6,2008,94910,MAIN
0211.470.391,6,2003,91310,MAIN
0211.470.490,6,2008,94910,MAIN
0211.470.490,6,2003,91310,MAIN
0211.471.678,6,2008,94910,MAIN
0211.471.678,6,2003,91310,MAIN
0211.472.965,6,2008,94910,MAIN
0211.472.965,6,2003,91310,MAIN
0211.473.064,6,2008,94910,MAIN
0211.473.064,6,2003,91310,MAIN
